"type","value","count","flag","part","Iteration"
"tag","smoking",5,"mesh","2015-10",0
"tag","Aging",4,"mesh","2015-10",0
"tag","animals",4,"mesh","2015-10",0
"tag","anthropology",4,"mesh","2015-10",0
"tag","anxiety",4,"mesh","2015-10",0
"tag","brain",4,"mesh","2015-10",0
"tag","China",4,"mesh","2015-10",0
"tag","Autism",55,"none","2015-10",0
"tag","gamerguy",53,"none","2015-10",0
"tag","Montgomery",53,"none","2015-10",0
"tag","EhlersDanlosSyndrome",45,"none","2015-10",0
"tag","flawless",45,"none","2015-10",0
"tag","textbook",44,"none","2015-10",0
"tag","hereditarycancer",43,"none","2015-10",0
"tag","bitcoin",42,"none","2015-10",0
"tag","consumers",40,"none","2015-10",0
"tag","playboy",39,"none","2015-10",0
"tag","wish",38,"none","2015-10",0
"tag","job",37,"none","2015-10",0
"tag","baby",36,"none","2015-10",0
"tag","BeautyReally",36,"none","2015-10",0
"tag","FortLauderdale",34,"none","2015-10",0
"tag","KVTC",34,"none","2015-10",0
"tag","Bioinformatics",33,"none","2015-10",0
"tag","Marijuana",33,"none","2015-10",0
"tag","bed",32,"none","2015-10",0
"tag","mhealth",32,"none","2015-10",0
"tag","Healthcare",31,"none","2015-10",0
"tag","ootdshare",31,"none","2015-10",0
"tag","bills",30,"none","2015-10",0
"tag","genetic",28,"none","2015-10",0
"tag","Hypermobility",28,"none","2015-10",0
"tag","fuckwisely",26,"none","2015-10",0
"tag","girlsdayout",26,"none","2015-10",0
"tag","noiretblanc",26,"none","2015-10",0
"tag","BreastCancer",24,"none","2015-10",0
"tag","EDS",24,"none","2015-10",0
"tag","man",24,"none","2015-10",0
"tag","CRISPR",23,"none","2015-10",0
"tag","evolution",23,"none","2015-10",0
"top_twitterer","MichaelJFoxOrg",1208,"none","2015-2",1
"top_twitterer","BornFitness",590,"none","2015-2",1
"top_twitterer","GeneticsUpdate",536,"none","2015-2",1
"top_twitterer","sl1lm",485,"none","2015-2",1
"top_twitterer","genetics_blog",330,"none","2015-2",1
"top_twitterer","Geneticswatch",304,"none","2015-2",1
"top_twitterer","dbbmonica",277,"none","2015-2",1
"top_twitterer","fannyroosv",267,"none","2015-2",1
"top_twitterer","QuizMeGenetics",232,"none","2015-2",1
"top_twitterer","lluciz",209,"none","2015-2",1
"top_twitterer","ohio98babe",199,"none","2015-2",1
"top_twitterer","wendchain",182,"none","2015-2",1
"top_twitterer","kimreedyy",176,"none","2015-2",1
"top_twitterer","ScienceCareers",175,"none","2015-2",1
"top_hashtag","DoinTooMuch",267,"none","2015-2",1
"top_hashtag","dnaspectrum",263,"none","2015-2",1
"top_hashtag","5SOSINJAPAN",166,"none","2015-2",1
"top_hashtag","neuroscience",156,"none","2015-2",1
"top_hashtag","Cancer",150,"none","2015-2",1
"top_hashtag","GMO",142,"none","2015-2",1
"top_hashtag","fertility",132,"none","2015-2",1
"top_hashtag","relevant",131,"none","2015-2",1
"top_hashtag","Technology",109,"none","2015-2",1
"top_hashtag","DNAHasMemory",101,"none","2015-2",1
"top_hashtag","BRCA",93,"none","2015-2",1
"top_hashtag","RareDisease",87,"none","2015-2",1
"top_hashtag","Research",74,"none","2015-2",1
"top_hashtag","AGBT15",67,"none","2015-2",1
"tag","AGBT15",67,"conference","2015-2",1
"tag","RareDiseaseDay2015",53,"conference","2015-2",1
"tag","AAAAI15",18,"conference","2015-2",1
"tag","MBC15",16,"conference","2015-2",1
"tag","DROS2015",14,"conference","2015-2",1
"tag","Oscars2015",9,"conference","2015-2",1
"tag","RDD2015",9,"conference","2015-2",1
"tag","PHPC15",8,"conference","2015-2",1
"tag","abc15",6,"conference","2015-2",1
"tag","WRDD2015",5,"conference","2015-2",1
"tag","100KAccelaerate15",4,"conference","2015-2",1
"tag","CRISPR2015",4,"conference","2015-2",1
"tag","racemc15",4,"conference","2015-2",1
"tag","ACMG2015",3,"conference","2015-2",1
"tag","epilepsydebate15",3,"conference","2015-2",1
"tag","food4me2015",3,"conference","2015-2",1
"tag","APAC15",2,"conference","2015-2",1
"tag","aua15",2,"conference","2015-2",1
"tag","bcmreproday15",2,"conference","2015-2",1
"tag","cpac2015",2,"conference","2015-2",1
"tag","CWC15",2,"conference","2015-2",1
"tag","ECCO2015",2,"conference","2015-2",1
"tag","NABIG15",2,"conference","2015-2",1
"tag","RareEU2015",2,"conference","2015-2",1
"tag","Worldsleep2015",2,"conference","2015-2",1
"tag","WORM15",2,"conference","2015-2",1
"tag","15-33",1,"conference","2015-2",1
"tag","2015neurofest",1,"conference","2015-2",1
"tag","AFSOC15",1,"conference","2015-2",1
"tag","BIOM15",1,"conference","2015-2",1
"tag","CPEC15",1,"conference","2015-2",1
"tag","EDAW2015",1,"conference","2015-2",1
"tag","ess2015",1,"conference","2015-2",1
"tag","FMLMConf",1,"conference","2015-2",1
"tag","FRSES15",1,"conference","2015-2",1
"tag","genetics15",1,"conference","2015-2",1
"tag","GRD15",1,"conference","2015-2",1
"tag","hpm15",1,"conference","2015-2",1
"tag","HT15",1,"conference","2015-2",1
"tag","iiexeu15",1,"conference","2015-2",1
"tag","IST2015",1,"conference","2015-2",1
"tag","llamachase2015",1,"conference","2015-2",1
"tag","MBC15!!",1,"conference","2015-2",1
"tag","MBECon2015",1,"conference","2015-2",1
"tag","MGC2015",1,"conference","2015-2",1
"tag","NakedWeek2015",1,"conference","2015-2",1
"tag","NEDAW2015",1,"conference","2015-2",1
"tag","NFU15",1,"conference","2015-2",1
"tag","PrayForAsh2K15",1,"conference","2015-2",1
"tag","SIA2015",1,"conference","2015-2",1
"tag","fertility",132,"mesh","2015-2",1
"tag","Technology",109,"mesh","2015-2",1
"tag","Research",74,"mesh","2015-2",1
"tag","cannabis",44,"mesh","2015-2",1
"tag","obesity",36,"mesh","2015-2",1
"tag","psychology",33,"mesh","2015-2",1
"tag","economics",32,"mesh","2015-2",1
"tag","medicine",30,"mesh","2015-2",1
"tag","Drosophila",29,"mesh","2015-2",1
"tag","anthropology",28,"mesh","2015-2",1
"tag","Environment",26,"mesh","2015-2",1
"tag","exercise",26,"mesh","2015-2",1
"tag","sociology",22,"mesh","2015-2",1
"tag","genome",18,"mesh","2015-2",1
"tag","education",17,"mesh","2015-2",1
"tag","eugenics",15,"mesh","2015-2",1
"tag","nutrition",15,"mesh","2015-2",1
"tag","brain",14,"mesh","2015-2",1
"tag","dogs",14,"mesh","2015-2",1
"tag","sports",14,"mesh","2015-2",1
"tag","bioethics",12,"mesh","2015-2",1
"tag","dementia",12,"mesh","2015-2",1
"tag","Disease",12,"mesh","2015-2",1
"tag","neurology",11,"mesh","2015-2",1
"tag","Nursing",11,"mesh","2015-2",1
"tag","ethics",10,"mesh","2015-2",1
"tag","Safety",10,"mesh","2015-2",1
"tag","schizophrenia",10,"mesh","2015-2",1
"tag","family",9,"mesh","2015-2",1
"tag","italy",9,"mesh","2015-2",1
"tag","lizards",9,"mesh","2015-2",1
"tag","alopecia",8,"mesh","2015-2",1
"tag","diet",8,"mesh","2015-2",1
"tag","etiology",8,"mesh","2015-2",1
"tag","History",8,"mesh","2015-2",1
"tag","privacy",8,"mesh","2015-2",1
"tag","review",8,"mesh","2015-2",1
"tag","sleep",8,"mesh","2015-2",1
"tag","Virology",8,"mesh","2015-2",1
"tag","Africa",7,"mesh","2015-2",1
"tag","Biochemistry",7,"mesh","2015-2",1
"tag","biotechnology",7,"mesh","2015-2",1
"tag","crime",7,"mesh","2015-2",1
"tag","epilepsy",7,"mesh","2015-2",1
"tag","food",7,"mesh","2015-2",1
"tag","learning",7,"mesh","2015-2",1
"tag","nature",7,"mesh","2015-2",1
"tag","anxiety",6,"mesh","2015-2",1
"tag","arthritis",6,"mesh","2015-2",1
"tag","athletes",6,"mesh","2015-2",1
"tag","FoxPDchat",63,"none","2015-2",1
"tag","job",55,"none","2015-2",1
"tag","KCA",54,"none","2015-2",1
"tag","Evolution",52,"none","2015-2",1
"tag","autism",51,"none","2015-2",1
"tag","VoteLittleMixUK",48,"none","2015-2",1
"tag","DigitalHealth",47,"none","2015-2",1
"tag","epigenetics",45,"none","2015-2",1
"tag","iTunes",43,"none","2015-2",1
"tag","KVTC",43,"none","2015-2",1
"tag","Apple",42,"none","2015-2",1
"tag","iPhone",42,"none","2015-2",1
"tag","iTunesU",42,"none","2015-2",1
"tag","Mac",42,"none","2015-2",1
"tag","biotech",40,"none","2015-2",1
"tag","fitness",38,"none","2015-2",1
"tag","genetic",38,"none","2015-2",1
"tag","healthcare",38,"none","2015-2",1
"tag","Parkinsons",38,"none","2015-2",1
"tag","Kindle",36,"none","2015-2",1
"tag","breastcancer",35,"none","2015-2",1
"tag","Marijuana",29,"none","2015-2",1
"tag","RareDiseaseDay",26,"none","2015-2",1
"tag","alzheimers",25,"none","2015-2",1
"tag","FOLLOW",25,"none","2015-2",1
"tag","hereditarycancer",25,"none","2015-2",1
"top_twitterer","GeneticsUpdate",4122,"none","2015-3",2
"top_twitterer","Dreamville402",2091,"none","2015-3",2
"top_twitterer","TheIronDen",1992,"none","2015-3",2
"top_twitterer","sl1lm",1846,"none","2015-3",2
"top_twitterer","genetics_blog",1606,"none","2015-3",2
"top_twitterer","AssGods",1498,"none","2015-3",2
"top_twitterer","Geneticswatch",1215,"none","2015-3",2
"top_twitterer","TittyGods",1119,"none","2015-3",2
"top_twitterer","dbbmonica",917,"none","2015-3",2
"top_twitterer","23andMe",897,"none","2015-3",2
"top_twitterer","ohio98babe",845,"none","2015-3",2
"top_twitterer","LivinOnAHigh",830,"none","2015-3",2
"top_twitterer","QuizMeGenetics",821,"none","2015-3",2
"top_twitterer","DrRobMelillo",792,"none","2015-3",2
"top_hashtag","IntelSTS",564,"none","2015-3",2
"top_hashtag","KCA",562,"none","2015-3",2
"top_hashtag","dnaspectrum",553,"none","2015-3",2
"top_hashtag","RareDisease",535,"none","2015-3",2
"top_hashtag","iQ",511,"none","2015-3",2
"top_hashtag","FourLeafClover",438,"none","2015-3",2
"top_hashtag","autism",431,"none","2015-3",2
"top_hashtag","VoteLittleMixUK",404,"none","2015-3",2
"top_hashtag","cancer",389,"none","2015-3",2
"top_hashtag","Technology",388,"none","2015-3",2
"top_hashtag","ACMGmtg",354,"none","2015-3",2
"top_hashtag","biotech",325,"none","2015-3",2
"top_hashtag","Evolution",291,"none","2015-3",2
"top_hashtag","TheDress",254,"none","2015-3",2
"tag","ACMGmtg",354,"conference","2015-3",2
"tag","Fungal15",203,"conference","2015-3",2
"tag","DROS2015",154,"conference","2015-3",2
"tag","FOGM15",107,"conference","2015-3",2
"tag","et15",51,"conference","2015-3",2
"tag","OMGN15",50,"conference","2015-3",2
"tag","AAPA2015",38,"conference","2015-3",2
"tag","MCC2015",35,"conference","2015-3",2
"tag","TED2015",28,"conference","2015-3",2
"tag","CUGH2015",22,"conference","2015-3",2
"tag","HIDS15",19,"conference","2015-3",2
"tag","YSC2015",14,"conference","2015-3",2
"tag","ACMG2015",12,"conference","2015-3",2
"tag","panellinies2015",12,"conference","2015-3",2
"tag","purpleday2015",12,"conference","2015-3",2
"tag","ARUKconf",11,"conference","2015-3",2
"tag","ASHG15",11,"conference","2015-3",2
"tag","ACC15",10,"conference","2015-3",2
"tag","BrainForum15",10,"conference","2015-3",2
"tag","TBICRI15",10,"conference","2015-3",2
"tag","citsci2015",9,"conference","2015-3",2
"tag","JGI2015",9,"conference","2015-3",2
"tag","ADPD2015",8,"conference","2015-3",2
"tag","BSW15",8,"conference","2015-3",2
"tag","GDLS2015",7,"conference","2015-3",2
"tag","CWC15",6,"conference","2015-3",2
"tag","EGG2015",6,"conference","2015-3",2
"tag","ENDO2015",6,"conference","2015-3",2
"tag","GU15",6,"conference","2015-3",2
"tag","IHMC2015",6,"conference","2015-3",2
"tag","maize2015",6,"conference","2015-3",2
"tag","RDD2015",6,"conference","2015-3",2
"tag","Rhinds2015",6,"conference","2015-3",2
"tag","Spannabis2015",6,"conference","2015-3",2
"tag","SXSW2015",6,"conference","2015-3",2
"tag","TagEvent2015",6,"conference","2015-3",2
"tag","calgarygradconf2015",5,"conference","2015-3",2
"tag","canolab15",5,"conference","2015-3",2
"tag","ISICEM15",5,"conference","2015-3",2
"tag","plant15",5,"conference","2015-3",2
"tag","WSPA2015",5,"conference","2015-3",2
"tag","2015ECS",4,"conference","2015-3",2
"tag","2015FEST",4,"conference","2015-3",2
"tag","2015neurofest",4,"conference","2015-3",2
"tag","ACMG15",4,"conference","2015-3",2
"tag","AGBT15",4,"conference","2015-3",2
"tag","BEM2015",4,"conference","2015-3",2
"tag","bioit15",4,"conference","2015-3",2
"tag","Crufts2015",4,"conference","2015-3",2
"tag","genetics15",4,"conference","2015-3",2
"tag","Technology",388,"mesh","2015-3",2
"tag","cannabis",211,"mesh","2015-3",2
"tag","research",208,"mesh","2015-3",2
"tag","exercise",166,"mesh","2015-3",2
"tag","History",159,"mesh","2015-3",2
"tag","genome",138,"mesh","2015-3",2
"tag","Intelligence",137,"mesh","2015-3",2
"tag","Medicine",137,"mesh","2015-3",2
"tag","Bioethics",110,"mesh","2015-3",2
"tag","travel",107,"mesh","2015-3",2
"tag","Europe",92,"mesh","2015-3",2
"tag","family",74,"mesh","2015-3",2
"tag","drosophila",70,"mesh","2015-3",2
"tag","anthropology",59,"mesh","2015-3",2
"tag","twins",57,"mesh","2015-3",2
"tag","Ethics",48,"mesh","2015-3",2
"tag","disease",47,"mesh","2015-3",2
"tag","fantasy",46,"mesh","2015-3",2
"tag","fertility",45,"mesh","2015-3",2
"tag","Iceland",44,"mesh","2015-3",2
"tag","Obesity",44,"mesh","2015-3",2
"tag","psychology",44,"mesh","2015-3",2
"tag","Education",42,"mesh","2015-3",2
"tag","nutrition",41,"mesh","2015-3",2
"tag","environment",40,"mesh","2015-3",2
"tag","depression",38,"mesh","2015-3",2
"tag","anorexia",37,"mesh","2015-3",2
"tag","nanotechnology",37,"mesh","2015-3",2
"tag","brain",35,"mesh","2015-3",2
"tag","biotechnology",32,"mesh","2015-3",2
"tag","life",32,"mesh","2015-3",2
"tag","Hemophilia",31,"mesh","2015-3",2
"tag","sociology",31,"mesh","2015-3",2
"tag","altruism",29,"mesh","2015-3",2
"tag","amphibians",29,"mesh","2015-3",2
"tag","Risk",28,"mesh","2015-3",2
"tag","diet",26,"mesh","2015-3",2
"tag","vaccines",26,"mesh","2015-3",2
"tag","Chicago",25,"mesh","2015-3",2
"tag","nature",25,"mesh","2015-3",2
"tag","archaeology",24,"mesh","2015-3",2
"tag","Food",24,"mesh","2015-3",2
"tag","Music",24,"mesh","2015-3",2
"tag","Anxiety",23,"mesh","2015-3",2
"tag","Biochemistry",23,"mesh","2015-3",2
"tag","Elephants",23,"mesh","2015-3",2
"tag","aging",22,"mesh","2015-3",2
"tag","microbiology",21,"mesh","2015-3",2
"tag","plants",21,"mesh","2015-3",2
"tag","robotics",21,"mesh","2015-3",2
"tag","TFM",239,"none","2015-3",2
"tag","neuroscience",222,"none","2015-3",2
"tag","fitness",218,"none","2015-3",2
"tag","BRCA",195,"none","2015-3",2
"tag","healthcare",159,"none","2015-3",2
"tag","SNRTG",156,"none","2015-3",2
"tag","gmo",143,"none","2015-3",2
"tag","DigitalHealth",136,"none","2015-3",2
"tag","KVTC",135,"none","2015-3",2
"tag","iPhone",131,"none","2015-3",2
"tag","job",129,"none","2015-3",2
"tag","NobelFacts",119,"none","2015-3",2
"tag","personaltrainer",113,"none","2015-3",2
"tag","11",112,"none","2015-3",2
"tag","scwmania",112,"none","2015-3",2
"tag","pharma",107,"none","2015-3",2
"tag","breastcancer",104,"none","2015-3",2
"tag","PrecisionMedicine",104,"none","2015-3",2
"tag","apple",101,"none","2015-3",2
"tag","ancestry",98,"none","2015-3",2
"tag","heartdisease",96,"none","2015-3",2
"tag","iTunes",95,"none","2015-3",2
"tag","iTunesU",95,"none","2015-3",2
"tag","Mac",95,"none","2015-3",2
"top_twitterer","GeneticsUpdate",5256,"none","2015-4",3
"top_twitterer","Dreamville402",4419,"none","2015-4",3
"top_twitterer","AssGods",4111,"none","2015-4",3
"top_twitterer","TittyGods",2883,"none","2015-4",3
"top_twitterer","sl1lm",2513,"none","2015-4",3
"top_twitterer","sweden",2432,"none","2015-4",3
"top_twitterer","LivinOnAHigh",2168,"none","2015-4",3
"top_twitterer","WorldStaarr",2145,"none","2015-4",3
"top_twitterer","WhipGod",2067,"none","2015-4",3
"top_twitterer","1mxd_beauty",1914,"none","2015-4",3
"top_twitterer","TMFollowBackz",1710,"none","2015-4",3
"top_twitterer","Illuminares",1594,"none","2015-4",3
"top_twitterer","BruhSarcastic",1335,"none","2015-4",3
"top_twitterer","dbbmonica",1297,"none","2015-4",3
"top_hashtag","dnaspectrum",629,"none","2015-4",3
"top_hashtag","cancer",481,"none","2015-4",3
"top_hashtag","LoveMyShortPpl",433,"none","2015-4",3
"top_hashtag","RareDisease",417,"none","2015-4",3
"top_hashtag","wine",320,"none","2015-4",3
"top_hashtag","autism",297,"none","2015-4",3
"top_hashtag","neuroscience",293,"none","2015-4",3
"top_hashtag","DigitalHealth",291,"none","2015-4",3
"top_hashtag","winelover",291,"none","2015-4",3
"top_hashtag","genome",250,"none","2015-4",3
"top_hashtag","cannabis",245,"none","2015-4",3
"top_hashtag","DNADay",223,"none","2015-4",3
"top_hashtag","BRCA",202,"none","2015-4",3
"top_hashtag","bioethics",201,"none","2015-4",3
"tag","DNADay2015",106,"conference","2015-4",3
"tag","genetics15",51,"conference","2015-4",3
"tag","ahcj15",50,"conference","2015-4",3
"tag","ICED2015",50,"conference","2015-4",3
"tag","SBBUK15",34,"conference","2015-4",3
"tag","csn15",29,"conference","2015-4",3
"tag","Rhinds2015",22,"conference","2015-4",3
"tag","AACR15",21,"conference","2015-4",3
"tag","DNADay15",17,"conference","2015-4",3
"tag","et15",17,"conference","2015-4",3
"tag","anzdohad15",15,"conference","2015-4",3
"tag","GSS15",14,"conference","2015-4",3
"tag","PlantSci2015",14,"conference","2015-4",3
"tag","epiwm2015",11,"conference","2015-4",3
"tag","WMIF15",11,"conference","2015-4",3
"tag","2015neurofest",10,"conference","2015-4",3
"tag","AAN2015",10,"conference","2015-4",3
"tag","WORM15",10,"conference","2015-4",3
"tag","BioIT15",9,"conference","2015-4",3
"tag","CARTaGENE2015",9,"conference","2015-4",3
"tag","GSAus2015",9,"conference","2015-4",3
"tag","ISACON15",9,"conference","2015-4",3
"tag","pmwcuk15",9,"conference","2015-4",3
"tag","GenCamp2015",8,"conference","2015-4",3
"tag","HIMSS15",8,"conference","2015-4",3
"tag","knvm15",8,"conference","2015-4",3
"tag","SAA2015",8,"conference","2015-4",3
"tag","ASHG15",7,"conference","2015-4",3
"tag","CelebrityAwards2015",7,"conference","2015-4",3
"tag","NAS152",7,"conference","2015-4",3
"tag","TtW15",7,"conference","2015-4",3
"tag","UCDPB15",7,"conference","2015-4",3
"tag","ACMGMtg",6,"conference","2015-4",3
"tag","EFAMedConf",6,"conference","2015-4",3
"tag","ESHG2015",6,"conference","2015-4",3
"tag","Fungal15",6,"conference","2015-4",3
"tag","USANZ15",6,"conference","2015-4",3
"tag","41ouconference",5,"conference","2015-4",3
"tag","BNA2015",5,"conference","2015-4",3
"tag","IHMC2015",5,"conference","2015-4",3
"tag","pfx15",5,"conference","2015-4",3
"tag","AIABanff15",4,"conference","2015-4",3
"tag","ASCRSASOA2015",4,"conference","2015-4",3
"tag","CannabisCup2015",4,"conference","2015-4",3
"tag","DNA2015",4,"conference","2015-4",3
"tag","Genome15",4,"conference","2015-4",3
"tag","nrc2015",4,"conference","2015-4",3
"tag","plant15",4,"conference","2015-4",3
"tag","SY4157",4,"conference","2015-4",3
"tag","2015NOHC",3,"conference","2015-4",3
"tag","wine",320,"mesh","2015-4",3
"tag","genome",250,"mesh","2015-4",3
"tag","cannabis",245,"mesh","2015-4",3
"tag","bioethics",201,"mesh","2015-4",3
"tag","obesity",198,"mesh","2015-4",3
"tag","Medicine",174,"mesh","2015-4",3
"tag","research",149,"mesh","2015-4",3
"tag","fertility",132,"mesh","2015-4",3
"tag","family",127,"mesh","2015-4",3
"tag","diet",106,"mesh","2015-4",3
"tag","environment",94,"mesh","2015-4",3
"tag","twins",92,"mesh","2015-4",3
"tag","Anthropology",90,"mesh","2015-4",3
"tag","exercise",75,"mesh","2015-4",3
"tag","crime",72,"mesh","2015-4",3
"tag","Hungary",61,"mesh","2015-4",3
"tag","Mummies",61,"mesh","2015-4",3
"tag","tuberculosis",61,"mesh","2015-4",3
"tag","life",58,"mesh","2015-4",3
"tag","anorexia",53,"mesh","2015-4",3
"tag","ethics",50,"mesh","2015-4",3
"tag","education",46,"mesh","2015-4",3
"tag","psychology",42,"mesh","2015-4",3
"tag","disease",41,"mesh","2015-4",3
"tag","china",39,"mesh","2015-4",3
"tag","dogs",39,"mesh","2015-4",3
"tag","history",39,"mesh","2015-4",3
"tag","risk",39,"mesh","2015-4",3
"tag","Hernia",34,"mesh","2015-4",3
"tag","nature",34,"mesh","2015-4",3
"tag","aging",33,"mesh","2015-4",3
"tag","Biotechnology",33,"mesh","2015-4",3
"tag","nutrition",32,"mesh","2015-4",3
"tag","anatomy",31,"mesh","2015-4",3
"tag","Asthma",30,"mesh","2015-4",3
"tag","skin",30,"mesh","2015-4",3
"tag","tigers",29,"mesh","2015-4",3
"tag","nanotechnology",27,"mesh","2015-4",3
"tag","pathology",27,"mesh","2015-4",3
"tag","Nutrigenomics",26,"mesh","2015-4",3
"tag","diagnosis",25,"mesh","2015-4",3
"tag","technology",25,"mesh","2015-4",3
"tag","Engineering",24,"mesh","2015-4",3
"tag","pregnancy",24,"mesh","2015-4",3
"tag","Drosophila",23,"mesh","2015-4",3
"tag","hunger",23,"mesh","2015-4",3
"tag","malaria",22,"mesh","2015-4",3
"tag","rosacea",21,"mesh","2015-4",3
"tag","Chicago",20,"mesh","2015-4",3
"tag","food",20,"mesh","2015-4",3
"tag","fitness",192,"none","2015-4",3
"tag","infographic",163,"none","2015-4",3
"tag","CancerFilm",162,"none","2015-4",3
"tag","SNRTG",152,"none","2015-4",3
"tag","KVTC",146,"none","2015-4",3
"tag","mosquito",146,"none","2015-4",3
